title,news,img-url,category,summery,opinion
Transforming Pakistan into a welfare state is my dream: PM Imran ,"
ISLAMABAD (Dunya News) – Prime Minister Imran Khan on Wednesday while laying foundation stone of Naya Pakistan Housing Scheme in Islamabad said that  it is beginning of our journey towards Naya Pakistan.
Addressing the ceremony, he said that transforming Pakistan into a welfare state is one of his dreams, adding that raising the downtrodden class is state’s responsibility.
The prime minister said that we will housing schemes in different cities.
""I was never confused about my vision for the country,"" he said and added we will follow model presented by State of Madina. 
Khan said, ""Corruption in last ten years left country indebted."" 
The Prime Minister said a revolving fund of Rs5 billion has been established to grant microcredit  to poor people enabling them to have their own house, adding thathigh rise residential buildings will be constructed for people living in katchi abadis across Pakistan.
""Commercial buildings will also be constructed on city slum so that economic activity can be generated, he said and added there are about 40 slums areas in Karachi only and no one has ever paid any attention to uplift poor people living there.
Imran Khan said a Chinese Company has offered to set-up a pre-fabricated factory in Pakistan with a capacity to construct one story in a week. He said we are trying to involve private sector in the housing sector and facilitate our youth to come forward in the construction arena.
In the first phase, 150000 residential units will be constructed, while as many as 25000 apartments will be constructed for government employees in the federal capital.
The mega scheme will help generate many job opportunties and generate economic activity in the country.
Several foreign companies have also envinced keen interest in the housing scheme.",https://img.dunyanews.tv/news/2019/April/04-17-19/news_big_images/487437_20554746.jpg,pakistan,"The Prime Minister said a revolving fund of Rs5 billion has been established to grant microcredit  to poor people enabling them to have their own house, adding thathigh rise residential buildings will be constructed for people living in katchi abadis across Pakistan.",neutral
Tax amnesty scheme delayed for further deliberations,"
ISLAMABAD (Dunya News) – Federal Minister for Information and Broadcasting Fawad Chaudhary on Wednesday said that the government has delayed the approval of proposed tax amnesty scheme for further deliberations on the matter.
He said further improvement in some provisions of this scheme is needed. The cabinet members questioned how this scheme would benefit people in current environment, he added.
It is decided that some provisions of the scheme need further fine-tuning,"" the minister said, adding that the matter would be taken up again at the next cabinet meeting.
Prime Minister Imran Khan had convened a special meeting of the cabinet today after some of the ministers opposed the amnesty plan, expressed their reservations and sought further clarification at Tuesday s cabinet meeting.
Govt to form subcommittee to review tax amnesty scheme
Dunya News sources said that some ministers maintained how this scheme would be beneficial for economy of Pakistan.
The cabinet members expressed that businessmen were ready to take advantage of this scheme but how to ensure that this would be last amnesty scheme.
Earlier, Pakistan Muslim League-Nawaz (PML-N) spokesperson Marriyum Aurangzeb launched a broadside against the federal government over the proposed Tax Amnesty Scheme, and called it a “proof” of the government’s “ineptness, incompetence and hypocrisy”.
Marriyum Aurangzeb lashes out at PTI over tax amnesty scheme
She strongly denounced Finance Minister Asad Umar’s stance on the matter by stating, “Those who played politics over amnesty scheme have been granting facilities to the tax evaders.”",https://img.dunyanews.tv/news/2019/April/04-17-19/news_big_images/487434_54618059.jpg,pakistan,"Govt to form subcommittee to review tax amnesty scheme
Dunya News sources said that some ministers maintained how this scheme would be beneficial for economy of Pakistan.",neutral
"IGP Sindh apologises after toddler killed in exchange of fire between police, suspects in Karachi","
KARACHI (Dunya News) – Inspector General of Police Sindh Syed Kaleem Imam on Wednesday apologised for Tuesday’s incident of an exchange of fire between police and alleged suspects on the University Road in Karachi in which a toddler was killed.
IG Sindh Syed Kaleem Imam while apologizing for yesterday’s incident appealed the police officials to properly train the police personnel.
He said that the performance of the police in the province has improved, adding that bigger weapons have been eliminated and now the cops will be trained with smaller weapons.
Earlier on Tuesday, One and a half year old boy was killed during an exchange of fire between police and alleged suspects at the University Road in Karachi.
The family was going to their home on an auto rickshaw when a stray bullet hit the little boy named Ahsan. Boy’s father said that he saw two police officials with pistols in their hands.
They were exchanging fire with alleged suspects who were looting the resident in the area. Ahsan’s father blamed that bullet fired by police hit the rickshaw they were travelling in.
He also said that police officials escaped from the scene after the incident.
Meanwhile, SSP Malir, Azam Jamali has said that four police officials have been taken into custody in this connection and an investigation has also been launched.
On the other hand, Chief Minister Sindh Murad Ali Shah has taken notice of the incident and sought an immediate report from Additional IG Karachi.",https://img.dunyanews.tv/news/2019/April/04-17-19/news_big_images/487427_77389648.jpg,pakistan,He also said that police officials escaped from the scene after the incident.,neutral
Nishwa wrong injection case: Investigators reveal how the tragic incident happened,"
 KARACHI (Dunya News) – The investigators have found the reason behind the sad incident in which a minor girl, Nishwa became a victim of wrong injection  in Karachi’s Darul Sehat hospital.
As per details, Agha Mueez, a male attendant of the hospital administered the wrong injection to Nishwa. The injection supposed for cannula was administered in the drip falsely, the investigators said.
Moreover, Police have released the detained nurse and admin in charge of the hospital because they were not involved in the crime.
The investigators expressed that Mueez has confessed his crime. He administered a wrong injection in Cannula and the reaction of the wrong injection deteriorated the health of minor girl.
The investigators claimed that the mystery in the case has been resolved however they were investigating the negligence of hospital administration too.
Wrong injection case: Nishwa s family receive serious threats from police officer
The girl is still in ICU and going under medical treatment.
Earlier, it surfaced on media that Karachi police have started threatening the family of minor girl who lost her senses due to wrong injection.
Instead of taking action against culprits, SP Gulshan Tahir Noorani allegedly threatened the father of Nishwa, Qaiser Ali, with severe consequences over raising voice against criminal negligence of the hospital.
 ",https://img.dunyanews.tv/news/2019/April/04-17-19/news_big_images/487424_49882881.jpg,pakistan,"Wrong injection case: Nishwa s family receive serious threats from police officer
The girl is still in ICU and going under medical treatment.",neutral
UAE gifts 18 lions and tigers to Lahore zoo,"
LAHORE (Dunya News) – United Arab Emirates (UAE) Prime Minister Mohammed bin Rashid Al Maktoum announced to gift 18 lions and tigers, worth Rs100 million, to Lahore zoo of Pakistan in coming week.
To tackle the adversely affected problem like extinction and illegal hunting of animals, Punjab Wildlife Department submitted a law draft to government to impose strict fines and punishments.
An amendment in Punjab Wildlife Act 2007 was proposed to increase the period of maximum imprisonment for illegal hunting two to five years, while the minimum imprisonment should be set at three years with minimum fine of Rs50,000.
UAE are gifting these animals to Punjab Wildlife Department for the purpose of breeding in order to prevent extinction. 
Animals will include five white tigers, six Bengal tigers and eight African lions, Climate Advisor Amin Aslam expressed.
Amin Aslam said that the animals will be imported from Al-Nakheel Wildlife Center of UAE through a special C-130 plane to Lahore.
UAE will also bear the customs duty and CAA charges for the wild animals.
According to sources, widlife department is also expected to start a breeding program in Cholistan area of Chankara with the help of UAE whereas a 25-acre land was also alloted to UAE in Murree to open a falcon farm for breeding purpose.",https://img.dunyanews.tv/news/2019/April/04-17-19/news_big_images/487422_99792822.jpg,pakistan,"According to sources, widlife department is also expected to start a breeding program in Cholistan area of Chankara with the help of UAE whereas a 25-acre land was also alloted to UAE in Murree to open a falcon farm for breeding purpose.",neutral
Newly appointed Foreign Secretary calls on FM Qureshi,"
ISLAMABAD (Web desk) - Newly appointed Foreign Secretary Sohail Mehmood called on Foreign Minister Shah Mehmood Qureshi in Islamabad on Wednesday and discussed different contours of the foreign policy.
The Foreign Minister congratulated Sohail Mehmood on assuming the charge of the foreign secretary.
Shah Mehmood Qureshi said that Sohail Mehmood is a seasoned and experienced diplomat, and he has a long experience of serving at important positions including as the high commissioner to India.
Sohail Mehmood in his remarks said that he will make utmost efforts to perform his duties to the best of his capabilities.
Sohail Mehmood replaced Tehmina Janjua who retired a day ago.",https://img.dunyanews.tv/news/2019/April/04-17-19/news_big_images/487418_30881723.jpg,pakistan,"Shah Mehmood Qureshi said that Sohail Mehmood is a seasoned and experienced diplomat, and he has a long experience of serving at important positions including as the high commissioner to India.",neutral
Prices of basic kitchen items surged in seven months ,"
LAHORE (Dunya News) – Following a recent hike in petroleum prices, rates of basic kitchen items besides mutton, beef and chicken have skyrocketed in the last seven months.
Prices of pulses have increased with a range of Rs4-39 per kilo, whereas the concerned authorities have claimed that faster rupee depreciation and rise in energy prices has resulted in increased prices of essential kitchen items.
After September 2018, the district administration of Lahore has issued official rates of food items now.
The prices of per kilo food items have increased the most in April, including lentils-washed (from Rs100 to 139), lentils-unwashed (from Rs100 to 128), gram pulse-washed (from Rs115 to 134), gram pulse-unwashed (from Rs95 to 119), pulse Masoor (from Rs76 to 94), pulse Chana (from Rs96 to 104), thick black chickpeas (from Rs100 to 104), thin black chickpeas (from Rs90 to 98), and sugar (from Rs55 to 60).
According to a report released by the World Bank on April 10, inflation is expected to increase in Pakistan during the next fiscal year and it could go above 10 percent.
According to the data released two days ago, inflation skyrocketed to a five-year high of 9.41 percent in March year-over-year. The facts came to surface when the State Bank of Pakistan raised its key interest rate by 50 basis points to 10.75 percent to contain further inflation.
In April 2014, inflation was recorded at 9.1 percent.
According to statistics, inflation rose by 6.7 percent from July till March in the current fiscal year, while inflation rose by 1.42 percent in March compared to February.
Statistics further determined that rate of tomato increased by 315 percent, green pepper by 151 percent, peas by 54 percent and cucumber by 45 percent in March 2019 as compared to rate of these essential commodities in March 2018.
 ",,pakistan,"According to a report released by the World Bank on April 10, inflation is expected to increase in Pakistan during the next fiscal year and it could go above 10 percent.",neutral
"20 bank accounts involved in money laundering, benami transactions freezed","
KARACHI (Dunya News) – A court in Karachi on Wednesday ordered to freeze 20 bank accounts, on a request by the Federal Bureau of Revenue (FBR), for allegedly illicit transfer of foreign exchange, money laundering and benami transactions.
The court made the decision in light of apprehensions by the FIA that the funds available in the accounts might be transferred or withdrawn. The court was told that the accounts were used to transact billions of rupees within and outside the country.
Four members of a same family in Karachi, including Pervez Ali, his daughters Sara and Anum, and son Jibran, had allegedly transferred more than $400,000 abroad. A case has been lodged against them.
In the application, the investigating officer (IO) said that the family had opened eleven bank accounts in 2016 for the purpose of money laundering. He added that they had transferred a total of $494,500 so far.
According to the IO, one of the suspects, Zor Talib Khan, who is the proprietor of Salar Enterprise and Salar Mining, had opened six benami accounts from 2012 to 2017.
An account of another suspect, a resident of Nusrat Bhutto Colony, Muhammad Ibrahim, was found to have transacted a total of Rs454 million from July 1, 2015 until June 30, 2018.
Additionally, eight benami accounts, which were used for transactions of over Rs8 billion, are also included in the accounts.
Four traders were accused of tax theft of over Rs1.26bn over the course of five years.
The investigation officer told the court that benami accounts were used for the business of paint shops, transporters, oil and spare parts.",https://img.dunyanews.tv/news/2019/April/04-17-19/news_big_images/487401_62558616.jpg,pakistan,"In the application, the investigating officer (IO) said that the family had opened eleven bank accounts in 2016 for the purpose of money laundering.",neutral
PM Imran reviews implementation of Ehsas Program ,"
ISLAMABAD (Dunya News) – Prime Minister Imran Khan on Wednesday has reviewed progress on implementation of ""Ehsas"" Program in Islamabad.

During the meeting, the premier said that Pakistan Tehreek-e-Insaf (PTI) government’s flagship program ""Ehsas"" is aimed at addressing the issue of poverty alleviation in a comprehensive manner.
PM said the government wants to ensure complete transparency in all programs, including Bait-ul-Maal so that the element of discretion could be eliminated.
He reviewed timelines for implementation of various policy actions of ""Ehsas"" program, including Tahaffuz, Kifalat, Housing for orphans and destitute, nutrition, district development portals, and employment. ",https://img.dunyanews.tv/news/2019/April/04-17-19/news_big_images/487400_24706950.jpg,pakistan,"During the meeting, the premier said that Pakistan Tehreek-e-Insaf (PTI) government’s flagship program ""Ehsas"" is aimed at addressing the issue of poverty alleviation in a comprehensive manner.",neutral
"China home to 20 million Muslims, over 35,000 mosques guarantees normal religious practices: Spokesperson","
BEIJING (APP) - China Wednesday said it guaranteed normal religious practices and respect the customs of religious believers and asked the western media to abide by journalistic ethics while reporting about vocational training institutions in Xinjiang.
“First of all, I want to correct you again. I don’t know what the ‘re-education camp’ you are talking about,” Chinese foreign ministry’s spokesperson Lu Kang said during his routine briefing while responding to a reporter who claimed that re-education camp in Xinjiang were linked to demolitions of Muslims mosques across China.
“We have said many times that the vocational skills education and training institutions established in Xinjiang have a very clear purpose,” he added.
The spokesperson informed that like other countries in the world, the Chinese government was taking preventive measures based on the need to fight terrorism and de-extremism.
“Such measures may be different in different countries, but the objectives are the same,” he added.
Lu Kang said, “As for your reference to the existence of anti-Islamism in China, I can tell you responsibly that there is no such situation.”
He said China implemented the policy of freedom of religious belief, adding, “Like other countries, we manage religious affairs in accordance with the law, resolutely oppose and combat religious extremism, and at the same time guarantee the normal religious needs of religious believers and respect the customs of religious believers.”
The spokesperson said China had more than 20 million Muslims and more than 35,000 mosques. The majority of religious believers could freely engage in religious activities in accordance with the law.
“I hope that the relevant media should not be keen on some untrue words, let alone concoct false news, but should abide by the journalistic professional ethics,” he added.
Two separate groups of Beijing-based diplomats and journalized had visited vocational training centers in Kashgar and Hotian in Xinjiang Uygur autonomous region.
They were briefed that vocational education centers had proved effective in eliminating religious extremism in the region.
They were told that these centers were not concentration or re-education camps as portrayed in some media reports rather they were like boarding schools where trainees enjoy free food and accommodations, learn languages, study laws and acquire skills. ",https://img.dunyanews.tv/news/2019/April/04-17-19/news_big_images/487483_14698602.jpg,world,"Lu Kang said, “As for your reference to the existence of anti-Islamism in China, I can tell you responsibly that there is no such situation.”
He said China implemented the policy of freedom of religious belief, adding, “Like other countries, we manage religious affairs in accordance with the law, resolutely oppose and combat religious extremism, and at the same time guarantee the normal religious needs of religious believers and respect the customs of religious believers.”
The spokesperson said China had more than 20 million Muslims and more than 35,000 mosques.",neutral
New Zealand disarms police as terror threat level lowered,"
WELLINGTON (AFP) - New Zealand police on Wednesday ended the routine arming of frontline officers as the terrorism threat level was lowered a month after the Christchurch mosques massacre.
Police and security agencies reduced the threat level from high to medium, meaning authorities judge that another attack, violent criminal behaviour, or violent protest remains ""feasible"" rather than ""very likely"".
The level is still higher than it was before the March 15 attacks, when the threat was deemed to be ""low"".
Prime Minister Jacinda Ardern said ""there is no current specific threat"", but the security agencies believed the medium level ""accurately reflects our current status"".
Frontline New Zealand police have historically not carried firearms and many people were shocked to see them heavily armed after 50 Muslims were gunned down while at Friday prayers.
Police commissioner Mike Bush said with the easing of the security threat level, the police had reassessed their position on arming frontline staff and the carrying of weapons would now be decided on a case-by-case basis.
The decision was made after ""significant consultation"" with mosques and Islamic Centres in relation to ongoing security, although Bush said he would not release details.
""There was never any intention for the routine carriage of firearms to continue indefinitely,"" Bush said.
""Generally this means frontline staff will transition back to our normal approach regarding carriage and access to firearms.
The police also released a timeline of the mosque attacks, showing it took 18 minutes from the time of the first emergency call to the apprehension of the alleged shooter.
A 28-year-old Australian, Brenton Tarrant, a self-avowed white supremacist, faces 50 murder charges and 39 of attempted murder over the attack.  ",https://img.dunyanews.tv/news/2019/April/04-17-19/news_big_images/487361_61603379.jpg,world,"Police and security agencies reduced the threat level from high to medium, meaning authorities judge that another attack, violent criminal behaviour, or violent protest remains ""feasible"" rather than ""very likely"".",neutral
